Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-05-24 00:00:00,66,78,Operator1,232,1,2,541,1464,1618,2011,1693,1130,405,1740,762,1554,226,995,280,No,2016,5,24,2,0,0,0
2016-04-30 03:00:00,67,86,Operator1,1263,3,2,974,1427,1578,1496,1390,697,609,1497,1590,1575,889,1111,66,No,2016,4,30,6,3,0,0
2016-06-28 00:00:00,65,81,Operator7,778,2,1,1914,1726,1565,697,254,918,993,1425,1434,660,575,1795,72,No,2016,6,28,2,0,0,0
2016-09-10 23:00:00,64,88,Operator6,257,2,0,697,593,1288,445,632,1086,1713,1697,762,1592,961,1757,78,No,2016,9,10,6,23,0,0
2016-08-28 10:00:00,66,93,Operator3,1455,0,2,697,624,785,1004,539,1175,1924,1314,1323,1848,1526,372,139,No,2016,8,28,7,10,0,0
2016-09-18 00:00:00,62,92,Operator1,339,1,2,646,443,466,349,1032,860,1551,1859,446,1519,1989,270,247,No,2016,9,18,7,0,0,0
2016-07-17 13:00:00,66,92,Operator3,1603,3,2,1483,279,893,1063,520,869,1273,1657,1616,1035,1605,1383,169,No,2016,7,17,7,13,0,0
2016-05-09 23:00:00,62,87,Operator5,1847,2,0,417,198,1033,1930,1611,1031,1180,1648,726,1096,406,460,302,No,2016,5,9,1,23,0,0
2016-01-04 02:00:00,61,75,Operator1,1160,1,1,440,1457,1749,294,1062,1263,1816,919,1709,812,1288,1157,164,No,2016,1,4,1,2,0,0
2016-08-02 02:00:00,64,82,Operator2,1959,2,1,1612,1461,1314,1387,156,1057,846,1015,1023,1860,1923,325,20,No,2016,8,2,2,2,0,0
2016-05-10 17:00:00,64,78,Operator6,298,2,0,1219,1897,797,935,474,1525,1496,1728,1791,1066,527,1694,320,No,2016,5,10,2,17,0,0
2016-03-18 21:00:00,64,86,Operator8,748,0,2,820,737,1190,666,1414,1253,311,650,1716,1394,183,1709,37,No,2016,3,18,5,21,0,0
2016-06-09 06:00:00,64,79,Operator2,213,1,1,319,779,700,355,1519,1589,859,1467,1988,1035,1126,974,71,No,2016,6,9,4,6,0,0
2016-08-04 08:00:00,65,84,Operator3,1901,1,2,1331,1223,1111,669,615,1884,1888,1550,300,605,1275,855,74,No,2016,8,4,4,8,0,0
2016-01-06 08:00:00,68,79,Operator2,693,3,1,1813,1440,973,1912,512,699,1284,979,437,447,1783,468,218,No,2016,1,6,3,8,0,0
2016-02-20 20:00:00,60,83,Operator8,1393,2,1,959,882,1879,1622,862,1207,401,1151,1585,434,826,1006,107,No,2016,2,20,6,20,0,0
2016-09-28 12:00:00,67,92,Operator4,469,0,0,965,345,899,1045,1441,1141,1591,1573,1822,1763,1198,1153,66,No,2016,9,28,3,12,0,0
2016-06-27 20:00:00,62,87,Operator6,1527,2,0,391,697,1867,665,631,1080,1717,1264,1884,724,1935,1099,68,No,2016,6,27,1,20,0,0
2016-06-19 09:00:00,64,84,Operator2,855,1,1,1699,672,1595,1929,1660,1643,1475,1679,1130,931,674,1531,314,No,2016,6,19,7,9,0,0
2016-10-30 00:00:00,67,79,Operator1,874,3,1,783,903,810,987,1433,1959,968,1857,543,1284,389,865,382,No,2016,10,30,7,0,0,0
2016-02-06 13:00:00,60,84,Operator3,1147,3,0,1913,226,1907,1898,828,1759,564,1736,204,1274,968,1671,210,No,2016,2,6,6,13,0,0
2016-04-08 13:00:00,60,86,Operator2,753,0,2,1779,1692,1061,819,374,1549,894,741,556,1465,1504,520,533,No,2016,4,8,5,13,0,0
2016-10-29 08:00:00,61,83,Operator2,1418,3,2,999,1809,1147,871,671,1106,1362,1855,1754,740,1683,1370,366,No,2016,10,29,6,8,0,0
2016-01-31 06:00:00,63,78,Operator1,791,0,0,969,305,845,1615,1124,1083,1774,1208,1901,556,378,186,59,No,2016,1,31,7,6,0,0
2016-01-27 02:00:00,66,77,Operator7,998,1,1,1533,1981,186,1384,169,840,1675,376,454,1892,1753,1998,109,No,2016,1,27,3,2,0,0
2016-03-03 22:00:00,64,83,Operator8,366,3,1,742,1689,1712,596,1720,1972,775,681,500,296,1397,1464,397,No,2016,3,3,4,22,0,0
2016-07-14 05:00:00,61,89,Operator1,914,2,0,1652,671,1418,608,1728,984,1676,1677,1625,1898,1773,439,89,No,2016,7,14,4,5,0,0
2016-09-02 09:00:00,65,87,Operator2,649,1,1,228,1289,675,192,1075,837,1941,1024,614,1571,295,1989,258,No,2016,9,2,5,9,0,0
2016-02-06 20:00:00,64,82,Operator5,438,2,0,1564,187,1502,1592,1841,1418,180,567,815,654,1528,1514,217,No,2016,2,6,6,20,0,0
2016-05-03 17:00:00,65,81,Operator5,339,1,2,1615,1502,1932,315,238,839,1177,371,1181,2007,198,1008,152,No,2016,5,3,2,17,0,0
2016-04-08 11:00:00,63,82,Operator2,1153,3,1,1043,1556,327,555,1262,374,906,1555,336,1906,707,1067,531,No,2016,4,8,5,11,0,0
2016-12-07 08:00:00,68,81,Operator2,470,0,0,1889,1897,822,1197,257,1572,1340,1749,306,1024,829,481,10,No,2016,12,7,3,8,0,0
2016-12-29 17:00:00,62,76,Operator5,1848,2,2,1018,232,1326,1559,1700,511,1116,481,275,584,476,1122,136,No,2016,12,29,4,17,0,0
2016-08-17 01:00:00,63,82,Operator2,974,1,2,386,186,354,1975,312,337,1025,905,706,535,650,409,379,No,2016,8,17,3,1,0,0
2016-07-12 09:00:00,67,90,Operator4,432,2,1,1073,1162,1581,715,600,1240,214,1530,1930,359,1418,1123,45,No,2016,7,12,2,9,0,0
2016-08-05 03:00:00,67,89,Operator2,1781,2,2,1010,1864,1909,1789,625,1716,1822,1207,181,1568,1131,474,93,No,2016,8,5,5,3,0,0
2016-03-01 19:00:00,66,78,Operator5,1833,0,2,565,1139,1366,971,218,738,357,501,1102,1491,1889,417,346,No,2016,3,1,2,19,0,0
2016-01-08 05:00:00,66,80,Operator2,1193,1,1,342,549,1018,701,1094,311,1555,1902,802,389,1443,736,25,No,2016,1,8,5,5,0,0
2016-06-03 09:00:00,62,79,Operator4,261,2,1,1580,1552,1540,343,875,1086,1419,1721,668,669,387,1826,529,No,2016,6,3,5,9,0,0
2016-11-28 06:00:00,67,76,Operator7,1318,1,0,240,1907,408,1396,1910,1741,560,1339,1920,1271,401,959,460,No,2016,11,28,1,6,0,0
2016-12-16 21:00:00,60,81,Operator8,1569,0,1,1519,1190,414,285,200,591,1397,1173,1229,234,1197,1717,239,No,2016,12,16,5,21,0,0
2016-10-29 22:00:00,63,83,Operator8,1390,2,1,706,1629,1408,1835,1517,205,1504,818,1566,1102,1974,1262,380,No,2016,10,29,6,22,0,0
2016-01-21 10:00:00,63,84,Operator2,1380,1,1,347,562,1096,1934,1548,1871,593,1705,1157,1256,1020,841,342,No,2016,1,21,4,10,0,0
2016-05-25 08:00:00,60,86,Operator4,1555,1,1,1168,1058,1436,1126,187,858,759,195,1425,1542,745,958,312,No,2016,5,25,3,8,0,0
2016-11-10 20:00:00,61,88,Operator8,1434,1,1,1646,1155,1918,831,1283,1953,725,1890,1801,632,574,308,42,No,2016,11,10,4,20,0,0
2016-06-06 01:00:00,60,85,Operator2,873,3,1,904,1138,619,423,1110,1486,830,1699,642,1122,396,641,593,No,2016,6,6,1,1,0,0
2016-06-03 12:00:00,68,82,Operator4,1047,3,0,1389,1242,1388,1762,1807,1386,1130,1564,1397,555,970,411,532,No,2016,6,3,5,12,0,0
2016-01-24 02:00:00,66,81,Operator7,1378,1,2,990,406,867,1545,452,1924,881,1598,1885,1687,1316,975,37,Yes,2016,1,24,7,2,0,0
2016-09-12 22:00:00,61,91,Operator5,879,0,1,378,1194,912,1652,1733,857,262,412,1612,1812,499,837,125,No,2016,9,12,1,22,0,0
2016-04-26 07:00:00,66,84,Operator7,810,1,0,1590,1061,669,851,666,1005,1010,1456,679,1038,1807,378,362,No,2016,4,26,2,7,0,0
2016-08-02 05:00:00,67,87,Operator2,670,2,2,1541,1190,816,563,326,183,1107,863,1112,1097,597,1931,23,No,2016,8,2,2,5,0,0
2016-05-06 22:00:00,64,80,Operator5,908,2,0,1839,1214,498,1436,1518,649,235,1430,1368,1678,1992,1708,229,No,2016,5,6,5,22,0,0
2016-01-08 09:00:00,64,83,Operator4,705,2,2,807,167,1234,1964,202,1199,1146,1573,1930,1781,1077,309,29,No,2016,1,8,5,9,0,0
2016-06-28 14:00:00,66,91,Operator2,1731,3,1,443,1581,1619,1829,415,486,1076,1539,445,929,1545,1518,86,No,2016,6,28,2,14,0,0
2016-03-04 16:00:00,64,79,Operator5,435,1,0,664,537,1952,1005,1096,533,278,1223,1041,985,1814,880,415,No,2016,3,4,5,16,0,0
2016-08-09 00:00:00,62,84,Operator7,1737,2,0,1631,999,1763,1827,1727,541,1917,482,1401,792,376,621,186,No,2016,8,9,2,0,0,0
2016-05-31 09:00:00,67,81,Operator4,501,0,1,750,1474,1609,1686,678,1851,1164,378,917,1133,426,528,457,No,2016,5,31,2,9,0,0
2016-06-03 15:00:00,67,88,Operator4,1418,2,2,687,831,1023,1777,1492,539,167,340,1688,1266,1298,357,535,No,2016,6,3,5,15,0,0
2016-09-15 11:00:00,62,95,Operator3,1155,2,2,1674,355,1556,1223,935,776,317,817,1128,376,1838,530,186,No,2016,9,15,4,11,0,0
2016-01-12 18:00:00,65,84,Operator8,1242,2,0,1757,962,793,509,657,768,478,1601,1363,687,1637,1911,134,No,2016,1,12,2,18,0,0
2016-05-01 21:00:00,66,85,Operator6,980,2,0,1351,1392,1058,1113,1985,1982,642,955,1371,482,1898,214,108,No,2016,5,1,7,21,0,0
2016-06-24 14:00:00,66,91,Operator4,1841,1,0,1264,1658,337,1834,1335,546,1428,1616,1545,1188,1726,394,439,No,2016,6,24,5,14,0,0
2016-03-24 05:00:00,64,88,Operator7,812,3,1,1626,1239,1959,703,182,1240,1779,371,1910,1489,279,1791,165,No,2016,3,24,4,5,0,0
2016-11-10 01:00:00,62,83,Operator7,1780,3,2,1741,679,474,952,497,1985,1526,1442,1474,326,1579,1340,23,No,2016,11,10,4,1,0,0
2016-06-08 12:00:00,68,79,Operator3,298,2,2,1034,723,1558,1604,1880,1514,931,1835,1468,1589,1737,426,53,No,2016,6,8,3,12,0,0
2016-08-09 08:00:00,65,93,Operator2,1594,3,2,216,1850,975,1523,1708,987,339,1418,454,1190,1487,255,194,No,2016,8,9,2,8,0,0
2016-01-30 22:00:00,62,76,Operator8,1930,3,2,1528,1121,1275,1848,660,1941,810,1460,420,1599,782,745,51,No,2016,1,30,6,22,0,0
2016-10-12 21:00:00,61,83,Operator5,622,0,1,1294,211,563,484,1114,1479,1390,604,2003,1377,1200,364,111,No,2016,10,12,3,21,0,0
2016-07-26 06:00:00,68,81,Operator1,477,2,2,360,745,325,310,865,990,1698,451,792,1730,1980,454,378,No,2016,7,26,2,6,0,0
2016-02-03 03:00:00,62,82,Operator1,937,2,1,955,1255,1403,1450,874,1213,283,1715,1427,869,300,1153,128,No,2016,2,3,3,3,0,0
2016-04-03 04:00:00,61,88,Operator1,387,1,2,1383,1871,202,1548,1143,727,457,157,285,1920,639,540,404,No,2016,4,3,7,4,0,0
2016-02-10 07:00:00,60,79,Operator2,1147,0,0,1604,1314,297,1680,803,270,1146,1546,1690,283,1067,1468,300,No,2016,2,10,3,7,0,0
2016-02-03 07:00:00,64,85,Operator1,601,0,1,1296,221,1186,165,1804,895,360,502,381,1316,1937,864,132,No,2016,2,3,3,7,0,0
2016-10-17 09:00:00,64,82,Operator2,1972,0,0,319,1065,783,1196,1384,1249,1886,474,193,563,1889,704,79,No,2016,10,17,1,9,0,0
2016-03-14 07:00:00,66,83,Operator2,434,0,0,1449,1606,193,398,160,1312,1785,429,687,891,1025,842,127,No,2016,3,14,1,7,0,0
2016-12-16 09:00:00,67,82,Operator2,344,0,1,826,1394,1826,248,1363,313,1826,214,1657,487,509,746,227,No,2016,12,16,5,9,0,0
2016-12-15 10:00:00,68,80,Operator4,1632,0,0,457,664,1809,758,896,314,745,1925,875,556,739,709,204,No,2016,12,15,4,10,0,0
2016-03-14 23:00:00,61,84,Operator6,159,0,0,1950,973,1311,1512,735,1261,658,1958,970,364,560,1989,143,No,2016,3,14,1,23,0,0
2016-07-11 13:00:00,60,81,Operator3,1223,2,1,1106,808,1099,698,677,811,255,403,1006,1691,369,1872,25,No,2016,7,11,1,13,0,0
2016-04-15 22:00:00,61,79,Operator5,1739,0,2,1815,577,1084,1546,1312,754,1131,1456,975,673,455,746,113,No,2016,4,15,5,22,0,0
2016-01-11 20:00:00,62,82,Operator6,1377,0,0,1090,1766,1105,614,828,1516,618,619,1928,1102,1406,1143,112,No,2016,1,11,1,20,0,0
2016-04-27 16:00:00,60,84,Operator5,648,3,0,862,638,1684,860,1156,1854,1444,1916,395,309,1737,1762,7,No,2016,4,27,3,16,0,0
2016-01-20 06:00:00,65,79,Operator2,742,0,1,828,807,654,576,264,1106,871,1054,1551,1008,1625,564,314,No,2016,1,20,3,6,0,0
2016-10-21 14:00:00,62,88,Operator3,1787,3,0,1873,676,745,1435,1979,534,1809,314,244,666,1028,729,180,No,2016,10,21,5,14,0,0
2016-08-31 11:00:00,65,89,Operator3,1773,0,2,657,1453,749,1525,1664,656,700,733,1719,1590,1037,1505,212,No,2016,8,31,3,11,0,0
2016-05-02 03:00:00,63,79,Operator7,1246,1,0,1028,1099,1905,2002,769,618,1715,615,1402,498,838,238,114,No,2016,5,2,1,3,0,0
2016-10-19 23:00:00,67,89,Operator6,1943,2,1,715,1468,1094,1440,1966,1098,1703,166,1251,1548,1476,1561,141,No,2016,10,19,3,23,0,0
2016-12-09 11:00:00,65,75,Operator4,502,0,2,986,1775,659,1008,1758,1826,583,261,1552,506,1640,1932,61,No,2016,12,9,5,11,0,0
2016-09-29 22:00:00,60,81,Operator8,1510,3,2,1254,1279,1041,530,660,478,381,1905,237,1984,752,1016,100,No,2016,9,29,4,22,0,0
2016-05-23 22:00:00,63,86,Operator8,807,0,1,1395,1505,1170,1946,1069,1223,1630,1311,943,675,1418,547,278,No,2016,5,23,1,22,0,0
2016-10-25 08:00:00,68,78,Operator4,880,3,0,679,1739,481,618,1661,946,415,954,1181,1697,1073,1937,270,No,2016,10,25,2,8,0,0
2016-03-03 06:00:00,60,85,Operator7,1807,0,1,1780,1099,832,285,342,988,910,1642,1107,911,1237,813,381,No,2016,3,3,4,6,0,0
2016-01-27 23:00:00,62,75,Operator8,603,0,2,1135,1502,581,1995,323,1820,1774,449,358,465,1691,638,130,No,2016,1,27,3,23,0,0
2016-05-02 20:00:00,64,87,Operator8,445,2,2,1230,1694,545,293,643,1595,742,758,701,865,936,775,131,No,2016,5,2,1,20,0,0
2016-10-21 10:00:00,62,91,Operator3,664,0,1,1471,1643,1333,428,609,1247,419,1427,1969,394,874,1239,176,No,2016,10,21,5,10,0,0
2016-08-21 15:00:00,64,95,Operator2,1198,0,2,453,1772,1738,868,644,939,657,1338,975,2010,638,974,489,No,2016,8,21,7,15,0,0
2016-07-01 10:00:00,67,86,Operator2,1147,1,1,1357,658,850,1234,670,417,1182,1387,265,1039,1806,211,154,No,2016,7,1,5,10,0,0
2016-06-25 16:00:00,67,88,Operator8,818,3,1,794,466,1975,1907,215,1307,1474,1615,1442,1514,529,867,16,No,2016,6,25,6,16,0,0
2016-12-27 23:00:00,66,82,Operator6,257,3,2,1797,286,251,505,1750,683,1609,1424,1134,1710,820,379,94,No,2016,12,27,2,23,0,0
2016-04-17 20:00:00,61,80,Operator8,1761,1,2,1887,260,951,613,280,349,190,488,901,1040,1118,1312,159,No,2016,4,17,7,20,0,0
2016-09-14 11:00:00,63,90,Operator2,492,2,0,758,1472,1028,1271,1403,825,1076,340,262,747,817,1165,162,No,2016,9,14,3,11,0,0
2016-03-28 17:00:00,64,84,Operator5,1468,3,2,1318,237,532,493,706,1325,1800,1631,748,1914,822,1480,273,No,2016,3,28,1,17,0,0
2016-04-09 12:00:00,64,79,Operator3,1186,1,2,1766,953,1740,653,1206,469,545,1810,499,990,1582,1534,556,No,2016,4,9,6,12,0,0
2016-12-09 21:00:00,64,77,Operator6,676,3,0,1225,178,439,1377,930,1921,1949,1674,578,1946,1103,1858,71,No,2016,12,9,5,21,0,0
2016-11-20 07:00:00,61,83,Operator1,1530,0,2,829,1107,824,1269,1944,196,1393,333,354,1771,1506,524,269,No,2016,11,20,7,7,0,0
2016-10-12 05:00:00,61,86,Operator1,833,0,0,1443,849,676,1638,1244,1944,381,624,1235,1664,953,1582,95,No,2016,10,12,3,5,0,0
2016-12-12 08:00:00,60,82,Operator4,532,0,1,831,1347,655,479,1411,788,871,1970,466,1281,846,1095,130,No,2016,12,12,1,8,0,0
2016-01-01 15:00:00,64,77,Operator3,1831,0,2,1277,1622,662,688,1522,672,627,1545,1616,832,1127,1597,105,No,2016,1,1,5,15,0,0
2016-02-14 17:00:00,60,75,Operator8,1331,3,1,1300,1359,737,1974,1088,1455,442,1594,1098,250,1355,529,35,No,2016,2,14,7,17,0,0
2016-11-14 12:00:00,64,88,Operator3,1902,3,0,274,1100,303,852,1180,1621,1797,1943,667,174,571,243,130,No,2016,11,14,1,12,0,0
2016-09-22 08:00:00,66,91,Operator4,377,0,0,231,1016,1837,969,978,227,1720,1062,530,713,428,1600,351,No,2016,9,22,4,8,0,0
2016-12-23 07:00:00,67,78,Operator1,242,3,0,267,786,727,1225,280,173,1347,1470,744,1483,1960,445,393,No,2016,12,23,5,7,0,0
2016-04-21 22:00:00,65,81,Operator5,1720,0,2,1471,508,1127,1748,1235,896,1540,269,548,1250,1307,512,257,No,2016,4,21,4,22,0,0
2016-08-06 19:00:00,67,93,Operator8,704,0,1,1743,858,872,690,897,1973,160,1025,1837,1140,1954,1668,133,No,2016,8,6,6,19,0,0
2016-07-12 06:00:00,60,85,Operator2,1576,3,2,1269,1841,991,1295,1066,532,1397,1303,1119,1779,574,1588,42,No,2016,7,12,2,6,0,0
2016-05-14 22:00:00,67,85,Operator8,867,0,2,1457,1297,913,1658,290,1361,1076,878,1256,1487,1445,179,62,No,2016,5,14,6,22,0,0
2016-09-01 06:00:00,63,84,Operator2,816,2,1,1160,1676,1537,293,916,1847,1854,1960,1747,1104,406,482,231,No,2016,9,1,4,6,0,0
2016-08-07 07:00:00,64,83,Operator1,203,1,2,1925,968,1415,1523,541,826,905,1137,1647,1137,1591,599,145,No,2016,8,7,7,7,0,0
2016-08-22 13:00:00,68,95,Operator3,651,0,0,1250,244,877,548,513,1992,389,831,968,1217,1812,475,511,No,2016,8,22,1,13,0,0
2016-09-18 12:00:00,67,83,Operator3,1938,1,1,511,1008,1505,1853,257,944,1256,669,898,1829,1816,424,259,No,2016,9,18,7,12,0,0
2016-03-07 21:00:00,66,81,Operator5,396,3,0,1256,1702,1151,1536,1558,691,1695,1418,624,946,1967,480,492,No,2016,3,7,1,21,0,0
2016-03-30 18:00:00,65,81,Operator8,1090,0,1,573,1048,1315,405,221,819,1205,341,1332,820,185,650,322,No,2016,3,30,3,18,0,0
2016-03-08 16:00:00,64,80,Operator6,255,2,2,1073,526,1462,684,188,1250,1094,1929,1328,1530,1505,1345,1,No,2016,3,8,2,16,0,0
2016-06-18 22:00:00,65,82,Operator6,602,2,2,1093,443,1121,1818,1711,1442,833,1264,1222,1861,946,1412,303,No,2016,6,18,6,22,0,0
2016-08-31 00:00:00,68,92,Operator1,1522,2,2,1541,1257,758,1922,835,298,1950,1762,1638,845,1378,776,201,No,2016,8,31,3,0,0,0
2016-09-06 09:00:00,62,88,Operator3,1134,1,0,1169,714,720,1453,1439,587,1701,288,761,280,1605,1918,47,No,2016,9,6,2,9,0,0
2016-02-01 10:00:00,65,81,Operator4,1318,0,1,220,802,1702,485,252,1264,460,1589,1852,1585,1558,1077,87,No,2016,2,1,1,10,0,0
2016-01-10 20:00:00,61,80,Operator5,1680,2,0,541,963,445,1673,1032,1076,1285,1910,553,306,633,1255,88,No,2016,1,10,7,20,0,0
2016-04-15 01:00:00,65,85,Operator1,1883,0,2,234,931,1440,1334,1178,207,1385,928,724,222,1506,1424,92,No,2016,4,15,5,1,0,0
2016-05-06 07:00:00,60,82,Operator1,1821,3,0,446,842,642,215,1450,1621,1485,1645,451,720,1482,1512,214,No,2016,5,6,5,7,0,0
2016-02-23 07:00:00,67,83,Operator7,1603,0,1,1506,1387,829,1399,217,1526,1733,1064,605,501,1291,607,166,No,2016,2,23,2,7,0,0
2016-11-23 15:00:00,67,88,Operator3,345,1,2,1365,1357,873,1933,807,963,1625,224,1690,1699,1051,914,349,No,2016,11,23,3,15,0,0
2016-08-14 19:00:00,63,94,Operator6,903,0,1,1718,1144,1376,1256,478,386,1374,204,365,1468,343,709,325,No,2016,8,14,7,19,0,0
2016-12-11 03:00:00,66,77,Operator1,407,2,2,230,1013,654,1151,1097,534,1926,901,379,856,1803,1562,101,No,2016,12,11,7,3,0,0
2016-08-31 10:00:00,60,87,Operator3,1509,0,0,1623,1666,1644,263,1358,1627,1803,1422,1508,1414,709,1971,211,No,2016,8,31,3,10,0,0
2016-09-22 13:00:00,67,90,Operator4,1507,3,2,356,191,1707,1429,693,1551,1644,290,1745,1679,1025,920,356,No,2016,9,22,4,13,0,0
2016-12-03 10:00:00,63,81,Operator4,1926,0,2,856,1013,966,1400,1190,368,1648,1750,1031,585,574,1740,584,No,2016,12,3,6,10,0,0
2016-07-12 18:00:00,61,90,Operator6,897,1,2,1941,557,741,1730,911,320,864,772,1271,1547,889,1466,54,No,2016,7,12,2,18,0,0
2016-04-19 00:00:00,60,83,Operator2,1369,1,1,1915,352,956,1403,450,818,1371,627,443,303,1575,1644,187,No,2016,4,19,2,0,0,0
2016-10-19 12:00:00,63,86,Operator4,1293,2,1,1381,1003,1791,1512,777,1051,500,1192,730,1588,769,1883,130,No,2016,10,19,3,12,0,0
2016-02-13 15:00:00,60,78,Operator4,1406,3,1,729,1941,1935,764,442,649,747,1772,822,1624,1722,1734,9,No,2016,2,13,6,15,0,0
2016-09-29 04:00:00,61,81,Operator7,454,2,2,2008,1652,265,755,640,1971,1826,656,803,1550,1356,1187,82,No,2016,9,29,4,4,0,0
2016-01-05 06:00:00,66,81,Operator2,1637,2,0,530,1336,1937,1632,1010,183,1139,1988,1881,1780,1993,1857,192,No,2016,1,5,2,6,0,0
2016-04-12 02:00:00,62,87,Operator1,464,1,2,687,1018,934,1624,818,1011,937,637,236,1086,963,1291,21,No,2016,4,12,2,2,0,0
2016-01-07 13:00:00,67,84,Operator3,1847,2,1,1798,1454,716,423,1851,815,1603,1990,557,1098,281,777,9,No,2016,1,7,4,13,0,0
2016-03-17 08:00:00,67,70,Operator4,455,3,0,244,565,1819,1263,1414,1429,271,1445,912,594,1093,1054,1,Yes,2016,3,17,4,8,0,0
2016-09-21 18:00:00,65,91,Operator5,777,3,1,1887,455,1088,363,669,1081,1090,1519,1533,1653,1224,1562,337,No,2016,9,21,3,18,0,0
2016-07-04 13:00:00,68,83,Operator2,1968,1,0,1943,1388,1844,791,1039,1043,1696,1591,768,1874,1550,1965,229,No,2016,7,4,1,13,0,0
2016-10-14 09:00:00,68,82,Operator2,1906,1,1,1567,728,808,1122,657,1887,1706,652,2011,1263,2007,1921,7,No,2016,10,14,5,9,0,0
2016-01-12 19:00:00,61,82,Operator8,1413,2,2,477,1161,1638,1208,600,1176,1570,1357,857,624,1932,1678,135,No,2016,1,12,2,19,0,0
2016-01-27 20:00:00,67,75,Operator8,436,0,0,169,707,1807,768,642,556,592,1337,1121,1290,1094,1402,127,No,2016,1,27,3,20,0,0
2016-01-06 01:00:00,66,78,Operator7,377,1,2,577,663,1204,534,1688,1817,598,880,1789,890,1967,1721,211,No,2016,1,6,3,1,0,0
2016-06-20 06:00:00,64,89,Operator1,447,2,1,1639,644,1340,194,1082,1590,2005,869,792,1227,529,951,335,No,2016,6,20,1,6,0,0
2016-04-24 01:00:00,60,83,Operator1,1829,2,2,1360,648,183,1442,391,1793,1522,1331,1697,1301,1343,864,308,No,2016,4,24,7,1,0,0
2016-04-14 15:00:00,67,84,Operator2,1172,3,2,1188,565,710,648,1916,1376,480,1647,1480,1950,1538,921,82,No,2016,4,14,4,15,0,0
2016-11-15 22:00:00,64,79,Operator6,1680,3,0,1350,1102,1342,809,1113,1929,1002,158,1824,1272,744,1899,164,No,2016,11,15,2,22,0,0
2016-04-29 22:00:00,64,81,Operator8,738,1,1,1154,1336,1001,1004,999,532,933,1093,1959,1351,800,848,61,No,2016,4,29,5,22,0,0
2016-01-08 16:00:00,64,85,Operator6,1717,2,0,449,750,331,1300,578,1211,1862,1844,321,1078,1075,597,36,No,2016,1,8,5,16,0,0
2016-10-10 03:00:00,68,89,Operator2,714,3,2,815,1674,339,1967,686,790,458,1963,1800,730,586,797,45,No,2016,10,10,1,3,0,0
2016-05-28 07:00:00,62,79,Operator2,1333,1,0,710,1721,326,1823,1401,1584,315,662,836,958,1801,1580,383,No,2016,5,28,6,7,0,0
2016-02-27 11:00:00,67,79,Operator3,508,1,0,1267,395,567,1868,1492,1325,509,671,337,766,1535,830,266,No,2016,2,27,6,11,0,0
2016-12-02 16:00:00,66,78,Operator5,1874,0,0,1403,1229,1813,929,1199,1358,257,872,1708,418,805,500,566,No,2016,12,2,5,16,0,0
2016-12-21 01:00:00,62,85,Operator2,158,2,1,1887,377,1453,1032,486,1734,1024,1811,1721,236,1606,309,339,No,2016,12,21,3,1,0,0
2016-07-15 17:00:00,65,83,Operator6,1015,2,0,1055,396,589,694,190,204,928,1702,615,1429,1401,1216,125,No,2016,7,15,5,17,0,0
2016-02-01 12:00:00,67,85,Operator4,821,0,1,558,757,1203,897,1717,1975,1815,1650,564,266,1112,376,89,No,2016,2,1,1,12,0,0
2016-05-02 14:00:00,67,79,Operator2,1733,3,1,1054,309,549,486,359,959,250,1644,2010,1012,1529,1303,125,No,2016,5,2,1,14,0,0
2016-12-22 07:00:00,62,81,Operator7,1734,0,1,397,979,953,817,1973,1010,923,909,755,1786,1560,900,369,No,2016,12,22,4,7,0,0
2016-09-20 06:00:00,67,82,Operator7,906,2,0,220,867,1052,360,1028,1922,815,1001,491,1052,1775,1058,301,No,2016,9,20,2,6,0,0
2016-08-05 09:00:00,62,84,Operator4,183,0,2,1107,1291,1326,1665,257,1420,231,1146,1102,742,1377,1215,99,No,2016,8,5,5,9,0,0
2016-02-13 07:00:00,64,76,Operator2,715,3,0,1342,519,1509,192,992,955,563,1330,1439,1155,1990,682,1,No,2016,2,13,6,7,0,0
2016-03-09 22:00:00,62,78,Operator8,1588,2,0,1468,1957,1129,1360,1605,1960,1608,490,1103,1151,1023,579,22,No,2016,3,9,3,22,0,0
2016-11-14 14:00:00,66,87,Operator3,1974,1,2,2002,447,1629,546,949,1415,261,1885,1211,168,1158,1476,132,No,2016,11,14,1,14,0,0
2016-06-20 17:00:00,60,82,Operator5,182,1,0,1418,415,1029,1377,209,538,495,604,239,183,435,900,346,No,2016,6,20,1,17,0,0
2016-11-03 00:00:00,61,79,Operator2,1842,3,0,755,1368,1064,851,745,755,784,628,926,438,1191,830,478,No,2016,11,3,4,0,0,0
2016-12-31 14:00:00,65,75,Operator2,1006,2,1,1843,1715,677,1110,1073,1571,1951,186,739,1959,605,1518,2,No,2016,12,31,6,14,0,0
2016-04-28 23:00:00,60,77,Operator6,177,0,1,1689,418,327,1276,1262,1119,1180,1671,737,567,1931,896,38,No,2016,4,28,4,23,0,0
2016-11-02 14:00:00,65,81,Operator3,262,1,2,947,1416,1720,403,855,1051,1668,182,1212,1564,920,461,468,No,2016,11,2,3,14,0,0
